ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45812765,3136,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,55811 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45189258,14740,-,TOYOTA,Prius,2010,Hatchback,Yes,Petrol,1.8,120000 km,4.0,Variator,Front,04-May,Left wheel,Black,6
45524734,10349,1079,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,38712 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45807471,392,862,TOYOTA,RAV 4,2011,Jeep,Yes,Petrol,2.5,193754 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,12
45641259,1098,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45216902,19757,-,TOYOTA,Prius,2011,Sedan,Yes,Petrol,1.8,268800 km,4.0,Automatic,Front,04-May,Left wheel,Black,8
45787208,12544,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,284678 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45781816,10036,-,TOYOTA,Avensis,2004,Sedan,No,Petrol,2,138643 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,8
45815229,3058,784,TOYOTA,Yaris,2017,Sedan,Yes,Petrol,1.5,102322 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45785527,13172,-,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,336000 km,4.0,Automatic,Front,04-May,Left wheel,White,10
45770961,549,585,TOYOTA,Prius,2013,Jeep,Yes,Hybrid,1.8,298248 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45617460,43278,1091,TOYOTA,RAV 4,2016,Jeep,No,Petrol,2.5,78000 km,4.0,Automatic,4x4,04-May,Left wheel,Carnelian red,0
45764243,19444,502,TOYOTA,Prius C,2013,Hatchback,Yes,Hybrid,1.5,114000 km,4.0,Automatic,Front,04-May,Left wheel,Red,7
45813292,251,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,351954 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45768953,1882,442,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,1.8,47672 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45645955,18817,-,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,169000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
43965200,121681,-,TOYOTA,Land Cruiser Prado,2018,Jeep,Yes,Diesel,3.0 Turbo,92000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Blue,12
45814275,200,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,555 km,4.0,Tiptronic,Front,04-May,Left wheel,White,0
45725784,20385,-,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,102880 km,1.0,Variator,Front,04-May,Left wheel,Blue,0
45655509,188,645,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,197328 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45761280,15681,-,TOYOTA,Ist,2011,Hatchback,No,Petrol,1.8,99000 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45068462,9095,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,102000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,2
45811213,251,779,TOYOTA,RAV 4,2013,Jeep,Yes,Petrol,2.5,104776 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,12
45769095,3763,832,TOYOTA,Tacoma,2014,Jeep,Yes,Petrol,2.7,64994 km,4.0,Automatic,Rear,04-May,Left wheel,Grey,12
45667236,17405,-,TOYOTA,Aqua,2012,Hatchback,No,Petrol,1.5,148000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,2
45669073,19757,353,TOYOTA,Prius,2015,Hatchback,No,Hybrid,1.8,105000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8
45240407,25,-,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,11111 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45769654,1568,1172,TOYOTA,Highlander,2011,Jeep,Yes,Hybrid,3.5,342622 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45770495,34,-,TOYOTA,Sai,2005,Hatchback,No,Petrol,1.3,134000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,6
45067720,9879,1267,TOYOTA,Aqua S,2013,Hatchback,No,Hybrid,1.5,137000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,6
45769794,14113,308,TOYOTA,Prius,2014,Jeep,Yes,Hybrid,1.8,339710 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45810214,5018,779,TOYOTA,RAV 4,2013,Jeep,Yes,Petrol,2.5,193960 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45787249,14426,586,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,127324 km,4.0,Automatic,Front,04-May,Left wheel,Black,5
45759191,17876,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,125000 km,4.0,Variator,Front,04-May,Left wheel,Black,12
44695943,24148,-,TOYOTA,Aqua სასწრაფოდ,2014,Hatchback,Yes,Petrol,1.5,52000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8
45768555,12544,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,334414 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
45781782,5175,-,TOYOTA,Vitz,2001,Coupe,No,Petrol,1,175000 km,4.0,Automatic,Front,02-Mar,Right-hand drive,Pink,2
45642376,251,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45586984,21169,-,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,76000 km,4.0,Automatic,Front,04-May,Left wheel,White,8
45458397,21953,353,TOYOTA,Prius,2015,Hatchback,Yes,Hybrid,1.8,57000 km,4.0,Variator,Front,04-May,Left wheel,Black,9
45644808,549,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,260053 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
45769321,125,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,287274 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
45815282,4077,761,TOYOTA,Corolla,2010,Sedan,Yes,Petrol,1.8,232507 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
45238260,21326,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,12300 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
45724383,14269,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,208000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,8
45701625,11290,-,TOYOTA,Corolla,2007,Sedan,No,Petrol,1.4,211000 km,4.0,Manual,Front,04-May,Left wheel,Black,6
45788943,20071,-,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,120000 km,4.0,Variator,Front,04-May,Left wheel,Grey,10
45773575,251,607,TOYOTA,Camry,2019,Jeep,Yes,Hybrid,2.5,56834 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45815658,36065,-,TOYOTA,Land Cruiser Prado,2005,Jeep,No,Petrol,2.7,167000 km,4.0,Automatic,4x4,04-May,Left wheel,Black,8
45814817,6586,1055,TOYOTA,Highlander,2013,Jeep,Yes,Petrol,3.5,214480 km,6.0,Automatic,Front,04-May,Left wheel,White,12
45809274,26795,271,TOYOTA,Aqua,2014,Hatchback,Yes,Hybrid,1.5,56450 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45795603,13799,-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,109000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,2
45726453,15681,503,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,128000 km,4.0,Variator,Front,04-May,Left wheel,Sky blue,8
45097856,47042,1327,TOYOTA,RAV 4,2018,Jeep,No,Petrol,2.5,15000 km,4.0,Automatic,Front,04-May,Left wheel,Black,2
45734195,64290,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,12000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
45816648,24148,810,TOYOTA,Auris,2016,Hatchback,No,Petrol,1.8,10200 km,4.0,Automatic,Front,04-May,Left wheel,White,10
45810003,40070,690,TOYOTA,Aqua,2016,Hatchback,Yes,Petrol,1.5,25807 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45802260,17249,-,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,130000 km,4.0,Variator,Front,04-May,Right-hand drive,White,4
45754348,2038,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45813279,40000,1091,TOYOTA,RAV 4,2016,Jeep,No,Petrol,2.5,70400 km,4.0,Automatic,4x4,04-May,Left wheel,Black,10
45563952,19130,-,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,71000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45814838,251,345,TOYOTA,Prius C,2016,Hatchback,Yes,Hybrid,1.5,296104 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45775251,17876,761,TOYOTA,Corolla LE,2010,Sedan,No,Petrol,1.8,119000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,6
45649715,3607,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45731620,15681,645,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,63500 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
45815328,10036,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,267398 km,4.0,Automatic,Front,04-May,Left wheel,White,10
45694949,21012,456,TOYOTA,Camry,2015,Sedan,No,Hybrid,2.5,89000 km,4.0,Variator,Front,04-May,Left wheel,Silver,0
45725137,15524,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,260000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,8
45814821,1725,1099,TOYOTA,Venza,2010,Jeep,Yes,Petrol,2.7,176437 km,4.0,Automatic,4x4,04-May,Left wheel,White,12
42927238,72758,-,TOYOTA,Camry,2018,Sedan,No,Hybrid,2.5,27000 km,4.0,Tiptronic,Front,04-May,Left wheel,Brown,12
45761424,17876,-,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,141000 km,4.0,Variator,Front,04-May,Left wheel,Golden,10
45776433,20385,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,87000 km,6.0,Tiptronic,Front,04-May,Left wheel,Silver,0
45809799,19883,502,TOYOTA,Aqua,2013,Sedan,Yes,Petrol,1.5,70400 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45808646,7213,924,TOYOTA,Venza,2011,Jeep,Yes,Petrol,2.7,108398 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,12
45788550,7840,1132,TOYOTA,Prius,2006,Sedan,No,Hybrid,1.5,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,6
44525342,37633,-,TOYOTA,Sienna,2010,Minivan,Yes,Petrol,3.5,184960 km,6.0,Tiptronic,Front,04-May,Left wheel,Green,10
45771330,2509,761,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,256966 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
45339620,17876,645,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,129000 km,4.0,Variator,Front,04-May,Left wheel,Grey,4
45764673,27284,834,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,397915 km,4.0,Automatic,Rear,04-May,Left wheel,White,12
44809281,13485,878,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.8,316800 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,12
45773334,2274,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,128739 km,4.0,Automatic,Front,04-May,Left wheel,Green,12
44155688,19444,308,TOYOTA,Prius V,2014,Sedan,No,Hybrid,1.8,350000 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45524708,470,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,10610 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45674441,10506,1268,TOYOTA,Aqua,2012,Sedan,No,Hybrid,1.5,134000 km,4.0,Variator,Front,04-May,Right-hand drive,Blue,2
45019663,50150,1325,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,39200 km,4.0,Tiptronic,Front,>5,Left wheel,White,12
45642015,18817,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45806596,7997,308,TOYOTA,Prius 2014,2014,Sedan,Yes,Hybrid,1.8,0 km,12.0,Tiptronic,Front,04-May,Left wheel,Black,12
45801041,16308,-,TOYOTA,Land Cruiser Prado RX,1997,Jeep,No,Petrol,2.7,213700 km,4.0,Automatic,4x4,02-Mar,Right-hand drive,Green,2
45656645,188,645,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,197328 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45814313,15994,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,118000 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,10
45805885,15994,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,212000 km,4.0,Variator,Front,04-May,Left wheel,Black,9
44266062,87811,-,TOYOTA,Camry,2018,Sedan,Yes,Petrol,3.5,18000 km,6.0,Automatic,Front,04-May,Left wheel,Black,10
44343394,10349,1267,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,47000 km,4.0,Automatic,Front,04-May,Right-hand drive,Blue,10
45767445,125,1324,TOYOTA,Highlander,2010,Sedan,Yes,Hybrid,3.3,316912 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12
44109015,10506,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,122000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,0
45809302,22166,503,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,91000 km,4.0,Automatic,Front,04-May,Left wheel,Yellow,4
45769101,27284,834,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,397915 km,4.0,Automatic,Rear,04-May,Left wheel,White,12
45757605,15994,-,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,145000 km,4.0,Variator,Front,04-May,Left wheel,Blue,6
45649849,1098,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45788947,10976,-,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,297600 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8
43908533,34497,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,33000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45524915,627,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,24339 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
45769599,6429,2225,TOYOTA,Tundra,2017,Sedan,Yes,Petrol,4.6,190875 km,8.0,Automatic,4x4,04-May,Left wheel,White,12
45806872,1019,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,173933 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45765589,26971,1820,TOYOTA,Tacoma,2019,Sedan,Yes,Petrol,3.5,18555 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45812794,627,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,122758 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45809814,25456,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,45650 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45766315,19130,1194,TOYOTA,Tacoma,2013,Sedan,Yes,Petrol,4,57554 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
45656038,706,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,73402 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45809896,12607,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,157160 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
44954682,14113,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,123270 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45656389,10192,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,492642 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45799357,18817,-,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,108800 km,4.0,Automatic,Front,04-May,Left wheel,Orange,6
45641395,1098,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45762970,627,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,277405 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
45342049,46728,-,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,114000 km,4.0,Automatic,4x4,04-May,Left wheel,White,12
45698268,23834,-,TOYOTA,Camry,2011,Sedan,Yes,Hybrid,2.5,109000 km,4.0,Automatic,Front,04-May,Left wheel,Black,6
45810819,549,1325,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,35541 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
44104417,15210,-,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,139000 km,4.0,Variator,Front,04-May,Right-hand drive,White,2
45656581,3293,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,159382 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45648230,3607,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45682436,73698,-,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,6417 km,4.0,Automatic,Front,04-May,Left wheel,Brown,12
42782286,50178,-,TOYOTA,Hilux,2012,Pickup,No,Diesel,3,104000 km,6.0,Manual,4x4,04-May,Left wheel,White,6
45806436,20385,779,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,22400 km,5.0,Tiptronic,Front,04-May,Left wheel,White,8
45754453,21012,777,TOYOTA,Camry sport,2014,Sedan,Yes,Petrol,2.5,140000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8
45776104,12231,503,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,147698 km,4.0,Automatic,Front,04-May,Left wheel,White,8
45648572,21639,1172,TOYOTA,Highlander,2011,Sedan,Yes,Hybrid,3.5,368064 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
44109010,10349,1268,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,134000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,0
45800780,17249,-,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,115023 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8
45781028,12231,-,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,297600 km,4.0,Variator,Front,04-May,Left wheel,White,4
45768506,7213,1172,TOYOTA,Sienna,2011,Sedan,Yes,Petrol,3.5,210538 km,6.0,Automatic,Front,04-May,Left wheel,White,12
45465018,27598,1079,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,18754 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
44942954,8938,1267,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,109000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2
45641362,3763,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45765388,27284,834,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,397915 km,4.0,Automatic,Rear,04-May,Left wheel,White,12
44960962,27284,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,75000 km,6.0,Tiptronic,Front,04-May,Left wheel,Black,8
42367131,18817,586,TOYOTA,Prius V,2012,Hatchback,No,Hybrid,1.8,68846 km,4.0,Automatic,Front,04-May,Left wheel,Red,8
45695491,23521,585,TOYOTA,Prius V,2013,Minivan,Yes,Hybrid,1.8,212000 km,4.0,Variator,Front,04-May,Left wheel,White,10
45487886,78403,-,TOYOTA,Land Cruiser Prado,2014,Jeep,Yes,Diesel,3.0 Turbo,146000 km,6.0,Tiptronic,4x4,>5,Left wheel,Black,12
45676760,19757,585,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,195000 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45617184,54882,-,TOYOTA,RAV 4,2016,Jeep,No,Petrol,2.5,188800 km,4.0,Automatic,4x4,04-May,Left wheel,Black,4
45785310,40769,-,TOYOTA,RAV 4,2015,Jeep,No,Petrol,2.5,60800 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,8
45712449,47042,1249,TOYOTA,RAV 4,2017,Jeep,No,Petrol,2.5,16500 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,12
45764853,17562,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,88000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10
45809490,13764,501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,157988 km,4.0,Automatic,Front,04-May,Left wheel,Red,4
45434300,21639,934,TOYOTA,Camry,2015,Sedan,No,Petrol,2.5,178000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
45793892,32929,-,TOYOTA,Camry,2016,Sedan,No,Hybrid,2.5,140000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
45667299,13900,-,TOYOTA,Camry XLE,2010,Sedan,Yes,Hybrid,2.4,204800 km,4.0,Automatic,Front,04-May,Left wheel,Sky blue,6
45768413,27284,779,TOYOTA,Avalon,2013,Sedan,Yes,Hybrid,2.5,99520 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12
45718861,12541,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,136000 km,4.0,Variator,Front,04-May,Left wheel,Silver,8
45773744,392,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124184 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45333017,18817,502,TOYOTA,Prius C,2013,Sedan,No,Petrol,1.5,65000 km,4.0,Variator,Front,04-May,Left wheel,Sky blue,10
45806439,8154,-,TOYOTA,Caldina,2003,Universal,No,Petrol,2,112000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45768475,24148,-,TOYOTA,Prius,2015,Hatchback,No,Hybrid,1.5,160000 km,4.0,Automatic,Front,04-May,Left wheel,White,10
45641154,11133,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45809125,11481,345,TOYOTA,Aqua,2016,Hatchback,Yes,Hybrid,1.5,90812 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45809650,14009,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,137350 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45816061,5645,-,TOYOTA,Celica,2000,Coupe,Yes,Petrol,1.8,204000 km,4.0,Manual,Front,02-Mar,Right-hand drive,Silver,6
45773345,10349,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45779221,14113,-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,104000 km,4.0,Automatic,Front,04-May,Right-hand drive,Red,6
45648036,251,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45649452,12074,-,TOYOTA,Prius,2008,Sedan,Yes,Hybrid,1.5,167000 km,4.0,Variator,Front,04-May,Left wheel,Blue,8
45760855,3450,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,35083 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45766773,9722,1273,TOYOTA,Camry,2015,Sedan,Yes,Petrol,3.5,117451 km,6.0,Automatic,Front,04-May,Left wheel,Black,12
45796360,10976,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,0 km,4.0,Variator,Front,04-May,Left wheel,White,6
45814017,15210,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,72288 km,4.0,Automatic,Front,04-May,Left wheel,Red,7
45801329,13799,-,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.6,182400 km,4.0,Automatic,Front,04-May,Left wheel,Red,6
45787307,12858,-,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,123000 km,4.0,Variator,Front,04-May,Left wheel,Black,4
45815107,2352,986,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,129170 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45651078,392,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,232032 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45755066,23000,308,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,90000 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45645797,5018,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45799369,12231,-,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.5,187000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,6
45783494,10663,-,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.8,230000 km,4.0,Variator,Front,04-May,Left wheel,Grey,6
45813423,470,605,TOYOTA,Camry,2020,Sedan,Yes,Hybrid,2.5,3541 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45127630,18817,-,TOYOTA,Prius C,2012,Hatchback,Yes,Hybrid,1.5,112000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10
45648379,9408,1267,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,0 km,4.0,Variator,Front,04-May,Right-hand drive,Red,5
45655623,392,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,110112 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45811296,3763,1249,TOYOTA,RAV 4,2017,Jeep,Yes,Petrol,2.5,63618 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,12
45792185,15994,-,TOYOTA,Camry,2006,Sedan,Yes,Petrol,2.4,15000 km,4.0,Variator,Front,04-May,Left wheel,Grey,10
45582737,15681,586,TOYOTA,Prius V,2012,Hatchback,No,Hybrid,1.8,129202 km,4.0,Automatic,Front,04-May,Left wheel,Blue,10
45020609,17562,-,TOYOTA,Prius,2010,Hatchback,Yes,Petrol,1.8,136000 km,4.0,Variator,Front,04-May,Left wheel,Red,8
45795373,8781,-,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.3,190000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,0
45764181,49237,1342,TOYOTA,Tacoma,2017,Jeep,Yes,Petrol,2.7,94262 km,4.0,Automatic,Rear,04-May,Left wheel,White,12
45813490,4234,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,158136 km,4.0,Automatic,Front,04-May,Left wheel,White,12
43640636,21012,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,101000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10
