ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45401581,18189,862,TOYOTA,Camry,2011,Sedan,No,Petrol,2.5,216000 km,4.0,Tiptronic,Front,04-May,Left wheel,Red,10
45656587,1803,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,258909 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45732125,18503,-,TOYOTA,Prius,2010,Sedan,No,Petrol,1.8,162000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45757531,12231,87,TOYOTA,Prius,2010,Hatchback,No,Hybrid,0,0 km,4.0,Automatic,Front,04-May,Left wheel,Golden,0
45813097,21953,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,12000 km,4.0,Tiptronic,Front,04-May,Left wheel,Beige,12
45155540,8000,1236,TOYOTA,Vitz,2011,Hatchback,No,Petrol,1.3,203000 km,4.0,Variator,4x4,04-May,Right-hand drive,Blue,2
45776871,5802,988,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.5,140000 km,4.0,Variator,Front,04-May,Left wheel,Green,12
45564319,18817,-,TOYOTA,Camry,2008,Sedan,No,Petrol,2.4,192785 km,4.0,Automatic,Front,04-May,Left wheel,Silver,2
45606391,48610,1058,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,75000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,12
45712544,9095,988,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,175000 km,4.0,Variator,Front,04-May,Left wheel,Red,8
45793734,9408,-,TOYOTA,RAV 4,1997,Jeep,No,Petrol,2,140000 km,4.0,Manual,4x4,04-May,Left wheel,Green,2
42167052,12231,1267,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,41000 km,4.0,Automatic,Front,04-May,Right-hand drive,Grey,6
40489113,300,-,TOYOTA,Land Cruiser Prado,2019,Jeep,Yes,Petrol,2.7,120 km,4.0,Automatic,4x4,04-May,Left wheel,White,10
45776463,18817,-,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,108000 km,4.0,Variator,Front,04-May,Left wheel,Red,10
45796038,26657,-,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.5,152000 km,4.0,Automatic,Front,04-May,Left wheel,White,10
45756802,24148,-,TOYOTA,Prius,2016,Sedan,No,Hybrid,1.8,92000 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45525222,29793,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,4330 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45759951,15367,503,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,202000 km,4.0,Variator,Front,04-May,Left wheel,Black,0
45768521,1725,1324,TOYOTA,Highlander,2010,Sedan,Yes,Hybrid,3.3,226198 km,6.0,Automatic,4x4,04-May,Left wheel,Green,12
45814848,3293,810,TOYOTA,Corolla,2016,Sedan,Yes,Petrol,1.8,94602 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45591493,28852,-,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,215000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,12
45806551,40769,-,TOYOTA,Highlander,2010,Jeep,Yes,Petrol,3.5,225600 km,6.0,Tiptronic,Front,04-May,Left wheel,Silver,6
45788803,8151,-,TOYOTA,Vitz,2005,Hatchback,No,Petrol,1.3,190000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,8
45621479,9700,364,TOYOTA,Vitz,2012,Hatchback,No,Petrol,1,135000 km,4.0,Variator,Front,04-May,Left wheel,White,2
44719295,10663,1268,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,122000 km,4.0,Variator,Front,04-May,Right-hand drive,Red,2
45471355,11604,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,155126 km,4.0,Automatic,Front,04-May,Left wheel,Golden,8
45590465,24618,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,132603 km,4.0,Tiptronic,4x4,04-May,Left wheel,White,8
45776805,9408,988,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,194098 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0
45816547,45473,1017,TOYOTA,CHR,2017,Jeep,No,Petrol,2,30000 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45687311,16308,645,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,158836 km,4.0,Automatic,Front,04-May,Left wheel,Beige,12
45813195,188,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,96995 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45794120,80,-,TOYOTA,Camry,2014,Sedan,No,Hybrid,2.4,0 km,6.0,Automatic,Front,04-May,Left wheel,Black,6
45656571,4391,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,151923 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45773448,392,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124184 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45805187,50,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,120000 km,4.0,Automatic,Front,04-May,Left wheel,White,8
45809587,56450,2959,TOYOTA,Land Cruiser,2008,Jeep,Yes,Petrol,5.7,176400 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,12
45642810,3607,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45767466,12074,1537,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,420550 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12
45813783,470,585,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
45369569,51746,1077,TOYOTA,CHR Limited,2019,Jeep,No,Petrol,2,10200 km,4.0,Tiptronic,Front,04-May,Left wheel,Red,12
45794577,18189,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,120000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,10
45754399,13642,649,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.5,137000 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45525177,2195,1079,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,22816 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45809686,16383,642,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,2,92400 km,4.0,Automatic,Front,04-May,Left wheel,Red,4
45764759,941,1935,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,4.6,254805 km,8.0,Automatic,4x4,04-May,Left wheel,White,12
45811413,706,1058,TOYOTA,Camry,2012,Sedan,Yes,Petrol,3.5,132165 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12
45765621,27911,1197,TOYOTA,Tacoma,2012,Sedan,Yes,Petrol,4,365810 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
45807910,11917,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,180000 km,4.0,Automatic,Front,04-May,Left wheel,White,10
45579871,21326,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,100300 km,6.0,Tiptronic,Front,04-May,Left wheel,Grey,8
44980870,16481,645,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,121000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,7
45782430,21012,-,TOYOTA,Camry,2009,Sedan,No,Hybrid,2.4,251200 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8
45815399,251,345,TOYOTA,Prius,2016,Hatchback,Yes,Hybrid,1.5,296104 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45765625,27284,834,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,397915 km,4.0,Automatic,Rear,04-May,Left wheel,White,12
45773674,11917,779,TOYOTA,RAV 4,2013,Jeep,Yes,Petrol,2.5,110019 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45807147,23521,-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,169600 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45806541,3920,353,TOYOTA,Prius,2015,Hatchback,Yes,Hybrid,1.8,135042 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45769567,6586,1190,TOYOTA,Tacoma,2014,Sedan,Yes,Petrol,4,0 km,6.0,Automatic,Rear,04-May,Left wheel,Silver,12
45805850,10976,-,TOYOTA,RAV 4,2002,Jeep,Yes,CNG,2,200000 km,4.0,Automatic,4x4,04-May,Left wheel,White,4
45767545,23521,1058,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,140966 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45642927,19130,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,117900 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8
44832891,37476,1017,TOYOTA,CHR,2017,Jeep,No,Petrol,2,36099 km,4.0,Automatic,Front,04-May,Left wheel,Silver,10
45805983,17249,585,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,6500 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12
45689297,15681,586,TOYOTA,Prius,2012,Sedan,No,Petrol,1.8,139200 km,4.0,Variator,Front,04-May,Left wheel,White,12
45644937,784,1537,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,472304 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
45770840,9722,-,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.5,1000 km,4.0,Automatic,Front,04-May,Right-hand drive,Brown,2
45800763,14113,-,TOYOTA,Prius,2008,Sedan,Yes,Petrol,1.5,150000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,8
45814916,14583,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,131400 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
45770465,11290,-,TOYOTA,Noah,2004,Minivan,No,Petrol,2,170000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2
45737691,19757,-,TOYOTA,Camry,2010,Sedan,No,Hybrid,2.4,165000 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45813480,784,518,TOYOTA,RAV 4,2016,Jeep,No,Hybrid,2.5,136518 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,0
45646363,784,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
44740809,13799,-,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,162000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2
45761305,23678,781,TOYOTA,RAV 4,2012,Jeep,No,Petrol,2.5,177600 km,4.0,Automatic,Front,04-May,Left wheel,Black,11
40754201,21012,831,TOYOTA,Yaris IA,2018,Sedan,Yes,Petrol,1.5,20549 km,4.0,Automatic,Front,04-May,Left wheel,Grey,10
45809700,16383,502,TOYOTA,Aqua,2013,Sedan,Yes,Petrol,1.5,99600 km,4.0,Automatic,Front,04-May,Left wheel,Yellow,4
45757725,1019,781,TOYOTA,RAV 4,2012,Jeep,Yes,Petrol,2.5,293029 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12
45814946,75266,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,11000 km,4.0,Tiptronic,Front,04-May,Left wheel,Red,12
45815069,13172,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,151443 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45806216,20385,-,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,150400 km,4.0,Automatic,Front,04-May,Left wheel,Silver,6
45339525,14740,645,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,112000 km,4.0,Variator,Front,04-May,Left wheel,White,8
43808012,27598,-,TOYOTA,Corolla,2015,Sedan,Yes,Petrol,1.8,79000 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,8
45751951,17562,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,39709 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45796235,18900,645,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,89900 km,4.0,Automatic,Front,04-May,Left wheel,Beige,8
45806987,1333,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,106280 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45809844,13184,501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,99249 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45787430,10349,1268,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,161200 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,6
45649036,784,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45812799,1646,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,154562 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45641340,5488,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45642682,862,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,130478 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45795781,17249,-,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,140000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
45737750,21326,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,191200 km,4.0,Variator,Front,04-May,Left wheel,White,8
45813409,314,645,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,371813 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
45650020,3136,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45797947,19444,-,TOYOTA,Highlander,2006,Jeep,Yes,Hybrid,3.3,0 km,6.0,Automatic,Front,04-May,Left wheel,Grey,5
45804939,10976,746,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.5,200533 km,4.0,Automatic,Front,04-May,Left wheel,Silver,10
45402958,38260,1327,TOYOTA,Camry SE,2018,Sedan,Yes,Petrol,2.5,41068 km,4.0,Automatic,Front,04-May,Left wheel,Black,10
45768816,470,353,TOYOTA,Prius,2015,Hatchback,Yes,Hybrid,1.8,188067 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45790610,21953,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,75419 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45413707,13172,-,TOYOTA,Aqua,2014,Sedan,No,Hybrid,1.5,16000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,4
45809525,25089,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,124382 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45656721,6586,746,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.5,173213 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45641230,9722,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45650301,549,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,269013 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45766711,3293,761,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45793628,32929,-,TOYOTA,Tacoma,2005,Pickup,No,LPG,4,272000 km,6.0,Automatic,4x4,04-May,Left wheel,Carnelian red,4
44063270,15000,1539,TOYOTA,Sienta,2018,Minivan,No,Petrol,1,0 km,3.0,Automatic,Front,04-May,Right-hand drive,White,4
45763382,43905,1249,TOYOTA,RAV 4,2017,Jeep,No,Petrol,2.5,28800 km,4.0,Tiptronic,4x4,04-May,Left wheel,White,16
45813166,3450,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,60762 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45129481,24148,-,TOYOTA,Camry SE,2012,Sedan,Yes,Petrol,3.5,94000 km,6.0,Tiptronic,Front,04-May,Left wheel,Black,10
45772454,10976,-,TOYOTA,Vitz,2005,Hatchback,No,Petrol,1.5,121000 km,4.0,Manual,Front,04-May,Right-hand drive,Silver,2
45360889,21953,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,160000 km,6.0,Automatic,Front,04-May,Left wheel,Grey,10
45760581,20071,-,TOYOTA,Camry,2012,Sedan,No,Petrol,2.5,256000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,6
42473094,11290,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,165779 km,4.0,Automatic,Front,04-May,Left wheel,Red,8
44348613,31988,-,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.5,62000 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45766649,1882,746,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.5,142426 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45765564,4861,924,TOYOTA,Corolla,2017,Sedan,Yes,Petrol,1.8,22989 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45429914,20385,697,TOYOTA,Corolla IM,2015,Hatchback,No,Petrol,1.8,78000 km,4.0,Manual,Front,04-May,Left wheel,Silver,8
45782116,10976,-,TOYOTA,Camry,2009,Sedan,No,Hybrid,2.4,140000 km,4.0,Automatic,Front,04-May,Left wheel,Green,8
45645995,3136,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45715081,19757,779,TOYOTA,Camry Se,2013,Sedan,Yes,Petrol,2.5,124000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,6
45804293,15367,1268,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,164000 km,4.0,Variator,Front,04-May,Right-hand drive,White,8
43832175,13956,-,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,266000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10
45677233,9095,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,205000 km,4.0,Automatic,Front,04-May,Left wheel,Green,8
45761487,13485,645,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,281600 km,6.0,Automatic,Front,04-May,Left wheel,Grey,8
44678587,36065,1055,TOYOTA,Sienna,2013,Minivan,No,Petrol,3.5,144000 km,6.0,Tiptronic,Front,04-May,Left wheel,Grey,12
45644670,251,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45156953,21012,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,84000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12
45809752,15530,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,86262 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45767389,188,308,TOYOTA,Prius,2014,Jeep,Yes,Hybrid,1.8,187334 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45635225,392,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45506750,15367,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,241000 km,4.0,Automatic,Front,04-May,Left wheel,White,4
37007036,21953,-,TOYOTA,Prius,2012,Sedan,No,Petrol,1.8,123200 km,4.0,Automatic,Front,04-May,Left wheel,Beige,6
45157923,34184,-,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,157000 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,8
45656876,157,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,169301 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45805609,21012,-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,243200 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45809441,21893,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,58600 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45778070,3136,-,TOYOTA,Prius,2006,Sedan,Yes,Hybrid,1.5,215000 km,4.0,Automatic,Front,04-May,Left wheel,Red,6
45791035,28225,777,TOYOTA,RAV 4,2014,Jeep,Yes,Petrol,2.5,116442 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,0
45769322,125,1324,TOYOTA,Highlander,2010,Sedan,Yes,Hybrid,3.3,316912 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12
45623455,61154,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,32000 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45786202,22894,585,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8 Turbo,67700 km,4.0,Automatic,Front,04-May,Left wheel,White,10
45813055,392,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,454699 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45799440,8154,-,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.3,115000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,7
45792420,12500,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,155000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8
45768402,12074,1537,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,420550 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12
45809459,15988,502,TOYOTA,Aqua,2013,Universal,Yes,Hybrid,1.5,44545 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45650365,314,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,0 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
32089280,50,-,TOYOTA,Aqua,2012,Sedan,No,Hybrid,1.5,150000 km,2.0,Automatic,Rear,04-May,Right-hand drive,Blue,0
45771087,392,645,TOYOTA,Prius,2011,Jeep,Yes,Hybrid,1.8,146184 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45797797,10976,843,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,184000 km,4.0,Variator,Front,04-May,Left wheel,White,8
45465027,1568,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,10526 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
45762895,19444,-,TOYOTA,Camry,2010,Sedan,Yes,Petrol,2.5,85000 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12
45813784,18189,-,TOYOTA,Camry,2009,Sedan,Yes,Hybrid,2.4,16320 km,4.0,Variator,Front,04-May,Left wheel,Silver,9
38047689,40,-,TOYOTA,Prius,2008,Sedan,Yes,Hybrid,1.5,130000 km,6.0,Automatic,Front,04-May,Left wheel,Black,6
45769292,18817,-,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,156000 km,4.0,Variator,Front,04-May,Left wheel,Grey,10
45644429,3136,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45767589,22894,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,160000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45804684,30,-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,169000 km,4.0,Automatic,Front,04-May,Left wheel,White,8
45781148,15681,-,TOYOTA,Prius 11,2008,Hatchback,Yes,Hybrid,1.5 Turbo,210000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8
45801028,40,-,TOYOTA,Prius C,2013,Hatchback,No,Petrol,1.5,123000 km,4.0,Automatic,Front,04-May,Left wheel,White,2
45809968,19823,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,63000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45689015,16308,-,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,1000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,8
45624062,11290,843,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,170000 km,4.0,Variator,Front,04-May,Left wheel,Black,8
45786773,18817,-,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,160000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12
45648260,862,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,130478 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45787136,40142,1586,TOYOTA,4Runner,2010,Jeep,No,Petrol,4,283200 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,8
41644107,50,-,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.5,200000 km,6.0,Automatic,4x4,04-May,Left wheel,Brown,4
45769612,3293,1659,TOYOTA,Tundra,2014,Sedan,Yes,Petrol,5.7,0 km,8.0,Automatic,4x4,04-May,Left wheel,White,12
38654026,135,-,TOYOTA,Corolla 140,2019,Sedan,No,Petrol,1.6,18 km,4.0,Variator,Front,04-May,Left wheel,Black,12
45808452,1333,761,TOYOTA,Corolla,2010,Sedan,Yes,Petrol,1.8,116992 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45767474,14269,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,300366 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12
45367132,71503,607,TOYOTA,Camry,2019,Sedan,No,Hybrid,2.5 Turbo,3000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8
45798756,20071,-,TOYOTA,Camry,2008,Sedan,Yes,Hybrid,2.4,19000 km,4.0,Variator,Front,04-May,Left wheel,White,8
45809804,27375,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,73938 km,4.0,Automatic,Front,04-May,Left wheel,Red,4
45766620,46101,1325,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,25816 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
44684078,13799,-,TOYOTA,Prius 1.5I,2008,Sedan,Yes,Hybrid,1.5,145000 km,4.0,Variator,Front,04-May,Left wheel,Grey,12
45811267,7997,1091,TOYOTA,RAV 4,2016,Jeep,Yes,Petrol,2.5,95762 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12
45688719,12231,988,TOYOTA,Prius,2007,Hatchback,No,Petrol,1.5,127000 km,4.0,Variator,Front,04-May,Left wheel,Black,8
45787448,23521,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,161600 km,4.0,Automatic,Front,04-May,Left wheel,Red,16
45787118,14583,-,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,208000 km,4.0,Variator,Front,04-May,Left wheel,Golden,6
45767608,941,746,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.5,433658 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45806386,3136,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,212357 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45637904,25086,-,TOYOTA,Prius,2015,Hatchback,No,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45810477,20385,586,TOYOTA,Prius,2012,Hatchback,Yes,Petrol,1.8,119230 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8
45655685,3293,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,159382 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45794529,46101,-,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,89600 km,6.0,Automatic,Rear,04-May,Left wheel,White,10
